Unnamed: 0,pChEMBL Value,Canonical,Predict_ann,Proba_ann,Predict_ml,Proba_ml,Predict_GNN,Proba_gnn,Proba_3_model,Predict_3_model,AD
18863,,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC,0,1.09,1,80.9161,0,10.631667,30.87925587972005,1,Out
18864,,CC[C@@H]1C(=O)N(C)c2cnc(-n3ccc4cc(F)ccc43)nc2N1C1CCCC1,1,83.26,0,33.947666,0,44.895336,54.03433410644531,1,In
18865,,CC[C@@H]1C(=O)N(C)c2cnc(-n3ccc4cc(C(N)=O)ccc43)nc2N1C1CCCC1,0,8.69,0,26.989824,0,43.348328,26.342716674804688,0,In
18875,7.4,N#Cc1c(C2CCNCC2)cc(-c2c(O)cccc2OCC2CCC2)nc1N,1,90.58,0,26.857468,0,11.164332,42.86726699829101,1,In
18879,,O=C(CC1C(=O)Nc2ccccc2[S+]1[O-])Nc1cccc(Cl)c1,1,93.17,1,93.128876,0,34.292667,73.53051310221355,2,In
18951,4.49,Cc1c2ccccc2nc2c1c(C(F)(F)F)nn2CC(=O)N1CCCCC1,0,1.08,0,2.070011,0,33.00767,12.052560831705728,0,In
18954,,CC(F)(F)CN1C(=O)[C@]2(C)COCCN2c2nc(-c3ccc(NC(=O)NC4CC4)cc3)ncc21,0,1.39,1,50.581978,0,34.217667,28.729881490071616,1,In
18965,,c1ccc([C@@H]2C[C@H]2NC2CCNCC2)cc1,0,44.59,1,85.92786,0,49.85366,60.123841552734376,1,In
18968,9.3,COc1cc2c3c(c4ccc(O)cc4c2cc1OC)[C@H](O)[C@@H]1CCCN1C3,0,1.57,0,18.518255,0,17.102333,12.396863403320312,0,In
18995,,COc1ccc(-c2cn3cc(C4=CCN(C(C)=O)CC4)ccc3n2)cc1OC,0,23.89,1,76.70546,0,18.191336,39.5955990600586,1,In
19009,8.48,COc1cc2c3c(c4cccc(O)c4c2cc1OC)[C@H](O)[C@@H]1CCCN1C3,0,1.34,0,16.955948,0,26.597666,14.964537251790366,0,In
19014,,c1cncc(C2(c3cc4ccccc4[nH]3)COCO2)c1,0,10.09,1,78.099365,0,30.882336,39.69056823730469,1,In
19037,,CC(=O)N1N=C(c2ccc(C(F)(F)F)cc2)NN=C1c1ccc(C(F)(F)F)cc1,0,14.97,1,93.037674,0,14.444,40.817224731445314,1,In
19038,,CC(=O)c1c2c(cc3c1CC1(Cc4cc5c(cc4C1=O)CCC5)C3)CCC2,0,10.51,1,81.8687,0,43.121,45.16656677246093,1,In
19055,,O=C(OC1CN2CCC1CC2)C(c1ccccc1)C1(O)CCCC1,0,10.52,1,87.75813,0,46.25866,48.17892822265625,1,In
19060,8.05,C=C[C@@H]1CO[C@]2(CCC3=Cc4c(cnn4-c4ccc(F)cc4)C[C@@]32C)O1,0,31.41,0,39.602177,1,65.34467,45.45228454589844,1,In
19064,7.92,CC1(C)COC2(CCC3=Cc4c(cnn4-c4ccc(F)cc4)C[C@@]32C)OC1,0,5.3,0,35.83023,1,51.264668,30.798298136393228,1,In
19074,,CCC(=O)N1N=C(c2ccc(C(F)(F)F)cc2)NN=C1c1ccc(C(F)(F)F)cc1,0,12.59,1,93.037674,0,13.829333,39.81900146484375,1,In
19080,5.34,COc1ccc(N2/C(=N/c3ccc(F)cc3)SCC2(O)C(F)(F)F)cc1,1,74.88,1,62.957043,0,21.730669,53.18923787434896,2,In
19099,,N#CC1=C(c2ccccc2)NNC(c2ccc(Cl)cc2)CC1=O,1,86.63,1,93.390366,1,58.93066,79.65034322102865,3,In
19113,,COc1ccc2nccc(C3OC(=O)N4CCC(=O)CC34)c2c1,0,17.28,0,36.285793,0,49.601,34.38893168131511,0,In
19117,5.51,O=C(Nc1sc2c(c1C(=O)N1CCCC1)CCCC2)c1cccs1,0,7.67,0,13.772785,0,5.1299996,8.857594782511393,0,In
19125,,CC(C)c1cc2c(cc1O)[C@@]1(C=O)CCCC(C)(C)[C@@H]1CC2=O,0,0.72,1,50.092525,0,8.396666,19.73639638264974,1,In
19126,6.3,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC,0,1.09,1,80.9161,0,10.631667,30.87925587972005,1,Out
19128,,Cc1c2ccccc2nc2c1c(C(F)(F)F)nn2CC(=O)NC1CCCC1,0,0.61,0,2.070011,0,45.049004,15.909671579996743,0,In
19134,6.3,Cc1ccc(S(=O)(=O)n2c(C3(O)C=CC(=O)C=C3)cc3ccncc32)cc1,0,4.97,0,32.713478,0,13.302998,16.995491892496744,0,In
19135,4.72,Cc1c2ccccc2nc2c1c(C(F)(F)F)nn2CC(=O)NC1CC1,0,0.8,0,2.3267486,0,39.624,14.250249481201172,0,In
19186,,O=C(O)/C=C/c1cnc(-c2ccc(O)c(C34CC5CC(CC(C5)C3)C4)c2)cn1,0,0.82,0,1.7659429,0,38.35234,13.646094106038412,0,In
19194,,COc1cc(C)c(/C=C/C(=O)N2C(=O)OC[C@@H]2c2ccccc2)c(C)c1,0,5.31,1,87.29382,0,12.003666,34.86916178385417,1,In
19230,,CC(=O)O[C@H]1C=CC(=O)O[C@@H]1[C@@H](NC(=O)Cc1ccccc1)[C@H](O)c1ccccc1,0,3.88,1,55.647736,0,18.582666,26.03680002848307,1,In
19257,,CSC1(C)CC2C(CC1N1CCCCC1)C2(C)C,0,3.44,1,75.46227,1,65.73334,48.21187255859375,2,In
19266,,COc1ccc2c3c([nH]c2c1)[C@H]1C[C@H]2[C@H](C[C@@H](O)[C@H](OC)[C@H]2C(=O)O)CN1CC3,0,1.25,0,47.08849,0,27.610668,25.31638590494792,0,In
19286,,N#CC1=C(c2ccccc2)C(O)(c2ccccc2)NC1=O,1,89.18,1,93.390366,0,38.195995,73.58878824869792,2,In
19313,,COC(=O)C1=C(C(=O)OC)C2OC1c1cc3ccccc3cc12,0,5.32,1,93.037674,0,14.878668,37.745447896321615,1,In
19318,,CCO[C@@H]1C[C@@H]2C(=CC(=O)CC2(C)C)c2cc(O)c(C(C)C)cc21,0,0.84,1,58.26554,0,14.756667,24.62073638916016,1,In
19329,,c1ccc(C2Nc3ccccc3C3OCCCC23)cc1,0,3.34,1,81.35184,0,41.058334,41.916723836263024,1,In
19334,,COc1ccc(C[C@@H]2OC3(C=CC(=O)C=C3)O[C@H]2Cc2ccc(OC)cc2)cc1,0,28.14,1,53.77677,0,18.987001,33.6345903523763,1,In
19352,,O=S1(=O)OCCOS(=O)(=O)C1C1c2ccccc2-c2ccccc21,0,14.61,1,88.26035,0,49.54167,50.80401082356772,1,In
19365,,CC(C)c1cc2c(cc1O)[C@@]1(CO)CCCC(C)(C)[C@@H]1CC2,0,1.3,1,50.092525,0,35.406666,28.933063761393228,1,In
19376,,O=C1c2ccccc2C2CNC1(O)c1ccccc12,0,22.44,1,85.92786,1,52.809334,53.7257275390625,2,In
19377,,c1ccc(C2=NC3OC2c2ccccc23)cc1,1,84.99,1,85.92786,0,33.373005,68.09695251464844,2,In
19420,,O=C1C2=Cc3ccccc3OC2(O)Oc2cc(O)ccc21,0,4.03,0,8.101068,0,15.131333,9.08746696472168,0,In
19424,,CC1C(=O)O[B-]2(c3ccccc3)Oc3ccccc3C=[N+]12,1,82.8,0,38.948395,0,32.51633,51.42157389322917,1,In
19440,,O=c1n(-c2ccccc2)c(=O)n2n1C1C=CC2CCCCCC1,1,62.72,1,85.92786,1,52.844326,67.16406209309896,3,In
19444,,CN1C(=O)N(C)C(N2CCCC2)c2c1nc1ccccn1c2=O,0,13.17,1,57.75722,0,32.775665,34.56762756347656,1,In
19445,,CC(=O)OC1CC(n2cc(F)c(=O)[nH]c2=O)OC1CO,0,2.48,1,93.037674,0,36.507004,44.00822591145833,1,Out
19451,,COc1ccc(C2(O)C(S(=O)(=O)c3ccc(C)cc3)=Cc3ccc(OC)cc32)cc1,0,4.53,0,47.08849,0,14.6483345,22.088941345214845,0,In
19452,,C=CCc1cc(OC)c2c(c1)C(O)CC(c1ccc(OC)c(OC)c1)O2,0,3.45,0,42.71,0,20.633663,22.264554087320963,0,In
19459,,CC1SC2=NC3=C(c4ccccc4C3=O)C(c3ccc(F)cc3)N2C1=O,1,94.38,1,91.930435,0,21.017,69.1091444905599,2,In
19464,,CCOc1cc2c(c(OCC)c1O)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,0,0.61,0,35.87741,0,11.016333,15.834581807454429,0,In
19468,,COCC1OC(S(=O)(=O)c2ccccc2)C(O)C(OC)C1OC,0,10.14,1,93.037674,0,27.588335,43.58866902669271,1,In
19488,,CS(=O)(=O)c1nc(-c2cc3c(c(S(C)(=O)=O)n2)CCCC3)cc2c1CCCC2,1,64.52,1,71.87237,1,58.965996,65.11945454915364,3,In
19490,,O=C(O)CCc1ccc2c(c1)CC1(Cc3ccccc3C1)C2,0,2.08,1,72.585304,0,5.6823335,26.78254638671875,1,In
19494,,COc1ccc(C2Cc3cc(OC)c(OC)c(OC)c3C2)cc1,0,34.3,0,49.585815,0,14.597336,32.82771708170573,0,In
19496,,COc1cccc(C2ON=C(c3ccccc3)N2C23CC4CC(CC(C4)C2)C3)c1,0,40.07,1,58.685535,0,44.543663,47.766400756835935,1,In
19500,,COC(=O)c1ccccc1C1CN=NC12Cc1c(C)ccc(C)c1C2=O,0,7.73,1,83.0418,0,32.871,41.21426534016927,1,In
19550,,CC[C@@H]1CC[C@@H]2[C@H](CC[C@]3(C)[C@@H](OC(C)=O)CC[C@@H]23)[C@H]1C(=O)OC,0,0.66,1,83.93485,0,45.37334,43.32273234049479,1,Out
19556,,Cl.O=C(OCCN1CCCCC1)C(c1ccccc1)C1(O)CCSCC1,0,41.97,1,89.111015,0,7.859667,46.3135600789388,1,In
19570,,Nc1ncnc2c1ncn2C1OC(CSCC(F)(F)F)C(O)C1O,1,71.07,1,76.16719,0,25.837002,57.691398722330725,2,Out
19592,,COC(=O)[C@@]1(C)CCC[C@]2(C(=O)O)C3Cc4occc4[C@H](C)[C@@H]3CCC21,0,1.06,1,55.29914,0,1.704,19.35437983194987,1,In
19596,,O=C(OCCN1C2CCCC1CCC2)C(O)(c1ccccc1)c1ccccc1,0,3.18,1,80.24153,0,38.541,40.65417724609375,1,In
19606,,COc1ccc2cc3n(c2c1)CCc1cc(OC)c(OC)cc1-3,0,36.66,1,63.186634,0,34.683666,44.84343343098959,1,In
19617,,CC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1C2,0,2.69,1,71.32734,0,46.914993,40.31077748616536,1,In
19652,,COc1cc2c(cc1OC)C1Cc3ccccc3CN1CCC2,0,38.13,1,91.58471,1,71.457344,67.05735107421874,2,In
19665,,COc1ccc2c(c1)CC1Cc3cc(OC)c(OC)cc3CN1CC2,0,5.47,0,41.69544,0,49.444996,32.20347808837891,0,In
19669,,Clc1cc2ncn(C3CCCO3)c2cc1Cl,0,13.59,1,86.557304,1,83.072334,61.073212890625,2,In
19672,,O=C1OC(c2ccccc2)N/C1=C\c1ccc2c(c1)OCO2,0,2.25,0,8.496766,0,13.459667,8.0688107808431,0,In
19686,,O=C(Cc1nc2ccccc2s1)NC12CC3CC(CC(C3)C1)C2,0,15.29,1,64.808945,0,32.468,37.522315673828125,1,In
19690,,Cc1cc2c(c(C#N)c1C)NC(=O)C(CC(=O)O)C2=O,0,7.48,1,97.9626,0,3.496667,36.31308888753255,1,In
19691,,O=C1C2CCC(C2)C12CC1(c3ccccc3)C(=O)c3ccccc3N1O2,0,25.67,1,85.7604,1,60.66499,57.36512817382813,2,In
19702,,CO[C@H]1C=C[C@@]23c4cc5c(cc4CO[C@]2(O)CN(C)[C@H]3C1)OCO5,1,52.38,1,83.81502,0,45.366665,60.52056213378906,2,In
19719,,COc1ccc(NC(=O)CC(=O)N2N=C(N3CCCCC3)CC2c2ccccc2)cc1,0,3.8,0,37.67743,1,59.270004,33.58247782389323,1,In
19721,,CCOC(=O)C1C(c2cc(OC)c(O)c(OC)c2)c2cc3c(cc2OC1(C)O)OCO3,0,2.96,1,50.094093,0,4.160667,19.0715869140625,1,In
19726,,O=C1C[S+]([O-])C23c4cc5ccccc5n4CCC2CCCN13,0,27.44,0,35.202477,0,45.913006,36.18515950520833,0,In
19731,,Cc1ccc(C2SCC(=O)N2c2ccc(F)cc2)cc1,0,17.06,1,96.858986,1,62.484005,58.80099568684896,2,In
19735,,C[NH+]1[C@@H](Cc2ccccc2)C(=O)O[B-]1(F)c1ccccc1,1,87.0,0,40.544033,1,51.333992,59.626007080078125,2,In
19764,,CS(=O)(=O)c1nc(-c2cc3c(c(S(C)(=O)=O)n2)CCC3)cc2c1CCC2,0,21.2,1,71.87237,1,56.522335,49.864899698893225,2,In
19766,,O=C1CCC23CC(C=CC=C12)n1c(=O)n(-c2ccccc2)c(=O)n13,0,42.76,1,85.92786,0,46.79399,58.49394917805989,1,In
19773,,OC1(c2ccc(-c3ccccc3)cc2)c2ccccc2C2=NCCN21,1,92.91,1,81.21572,0,17.571665,63.89912801106771,2,In
19784,,CN1CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1.Cl,0,37.1,1,85.44763,0,27.892668,50.14676717122396,1,In
19800,,O=C(CC1S/C(=N\c2ccccc2Cl)NC1=O)Nc1ccc(Cl)cc1,1,57.99,1,89.97679,0,27.01867,58.3284868367513,2,In
19809,,CN(C(=O)Nc1ccc(Cl)c(Cl)c1)C1CCCC[C@@H]1N1CCCC1.Cl,0,11.45,1,93.59077,0,37.76567,47.6021484375,1,In
19833,,CC1NC(=O)CC(c2ccccc2)N(N=O)C1c1ccccc1,0,8.35,1,68.43787,0,12.892333,29.893400065104164,1,In
19848,,O=C(O)C[C@H]1CCCC[C@]12CCOC2=O,0,2.64,1,75.46227,0,2.1950002,26.76575744628906,1,Out
19853,,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,0,11.21,0,19.814896,1,52.867996,27.964297281901043,1,In
19867,,COc1ccc(OC)c2c3c(ccc12)C(c1ccccc1)OC3=O,0,6.57,0,30.536201,0,12.703666,16.603289388020833,0,In
19871,,COc1ccc(OC)c(C2CCc3nc4nc(N)nc(N)c4cc3C2)c1,0,15.27,0,7.689254,0,40.21,21.056417948404945,0,In
19876,,CN1N=C(c2ccncc2)OC1c1ccc(Cl)c(Cl)c1,1,94.04,1,81.88304,1,51.156673,75.69323954264324,3,In
19896,,COc1ccc(OC)c(C2CCc3cnc4nc(N)nc(N)c4c3C2)c1,0,8.1,0,38.41322,0,38.304996,28.272738647460937,0,In
19897,,CN(C)C(=O)C(F)(F)C(c1ccccc1)C1C(=O)N(C)C(=O)N(C)C1=O,1,90.01,1,89.25181,0,22.426,67.22927022298177,2,In
19902,,Cc1c(-c2nc(N)nc(C3CC3)c2C)nc(N)nc1C1CC1,0,30.47,0,46.793633,0,36.101665,37.78843139648438,0,Out
19908,,c1ccc(C2N3CCCCC3[C@@H]3c4[nH]c5ccccc5c4CCN23)nc1,0,5.75,0,29.314262,1,60.560997,31.875086466471355,1,In
19932,,CC1(C)CCC[C@]2(C)[C@H]3C=C4C=C(O)C(=O)C=C4O[C@@]3(C)CC[C@@H]12,0,3.08,1,75.46227,0,16.109669,31.55064839680989,1,Out
19936,,C[C@]12CCC3[C@@H](CC[C@@H]4c5nonc5CC[C@]34C)C1CCC2=O,0,6.58,0,28.075924,0,49.008667,27.8881982421875,0,Out
19950,,C=CCC1NCCC2=C1C(S(=O)(=O)c1ccc(C)cc1)c1ccccc12,0,13.03,1,85.92786,0,40.888004,46.61528564453125,1,In
19960,,COc1ccc2[nH]cc(CN3CCC(CO)(c4ccccc4)CC3)c2c1,0,15.62,1,58.921104,1,73.693344,49.41148030598959,2,In
19963,,CC1(CF)SCc2nc3ccccc3n21,1,86.07,1,63.727486,0,40.788006,63.52849589029948,2,In
19964,,COc1cc2c3c(c1O)C1(C=CC(=O)C=C1)CC3N(C)CC2,0,2.35,1,80.439354,0,26.42633,36.40522816975911,1,In
19991,,COC(=O)c1ccc2c(c1)CCN2C(=O)c1cc2c(cc1Br)OCO2,0,8.18,1,74.86793,0,39.47333,40.8404209391276,1,In
19997,,CCOC(=O)[C@H]1Nc2ccc(Cl)cc2[C@H]2OCC[C@@H]12,0,14.46,1,93.037674,1,85.53899,64.34555338541666,2,In
20004,,Cc1ccc2ccccc2c1CC1S(=O)(=O)OCCOS1(=O)=O,0,8.57,1,93.74392,0,48.471325,50.26174682617187,1,In
20016,,CN(C)CCCC12CCCCC1=Nc1ccccc12,0,45.03,1,91.995735,0,19.844334,52.29002421061198,1,In
20029,4.94,COC[C@H]1OC(=O)c2coc3c2[C@@]1(C)C1=C(C3=O)[C@@H]2CCC(=O)[C@@]2(C)C[C@H]1OC(C)=O,0,0.3,1,83.41753,0,17.916668,33.878065999348955,1,In
20042,,CCC1(O)CC(c2ccccc2)N(C)C(c2ccccc2)C1,1,66.55,1,93.59077,1,54.736668,71.62581278483073,3,In
20097,,CC(NCCN(C)C)C1CCC2C3CCc4cc(O)ccc4C3CCC12C,0,4.77,0,8.081121,0,32.881668,15.244263814290363,0,In
20116,,O=C(O)c1ccccc1CC1Cc2ccc3c(c2C1=O)CCC3,0,5.98,1,85.31589,0,4.588667,31.961518758138023,1,In
20129,,Cc1cc(Cl)cc2c1NC(=O)C2(O)CC(=O)c1ccc(F)cc1,1,63.26,1,96.14361,1,53.593338,70.9989794921875,3,In
20149,,COc1ccc(C2C=C(c3ccccc3)Nc3nnnn32)cc1,1,76.57,0,28.86487,1,56.147667,53.86084503173828,2,In
20151,,COC1(O)c2cccc(Cl)c2C(=O)N1C1(C(N)=O)CCCCC1,0,3.96,1,67.32809,0,28.116001,33.134697265625,1,In
20157,,CN1NC(c2ccccc2)=C(C#N)C(=O)CC1c1ccc(Br)cc1,1,92.12,1,93.43993,0,33.282333,72.9474223836263,2,In
20163,,CCOc1ccc(NC(=O)CC2SC(Nc3ccc(C)cc3)=NC2=O)cc1,0,4.28,0,47.08849,0,12.6380005,21.335496673583982,0,In
20169,,C[C@H]1CC[C@H]2C(C)(C)CCC[C@]23Oc2ccc(O)cc2C[C@]13C,0,4.64,0,16.651102,0,15.679998,12.323700154622395,0,In
20170,,Cc1ccc(C2=Nc3c(N)ncnc3NC(c3ccc4c(c3)OCO4)C2)cc1,0,2.74,0,37.973118,0,23.813663,21.508927103678385,0,In
20185,,CCCc1cc2c(cc1O)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,0,2.75,1,59.81167,0,15.688001,26.083223978678387,1,In
20193,,COc1cc(C2(O)c3ccccc3C3=NCCN32)cc(OC)c1OC,1,87.29,1,82.45454,0,10.263999,60.00284545898438,2,In
20197,,COc1cc(C2OC(c3nc(C(C)C)cs3)=NN2C(C)=O)cc(OC)c1OC,0,1.45,0,2.3315485,0,8.233333,4.004960441589355,0,In
20214,,C=CC1=C(C(=O)NCc2ccccc2)C(c2ccc(OC)cc2)OC1,0,1.44,0,38.948395,0,5.919,15.435797831217448,0,In
20216,5.12,CO[C@@H]1CC=C2NN(c3cc(Cl)cc(Cl)c3)C(=O)C[C@]2(c2ccncc2)O1,0,15.93,1,78.099365,1,65.89433,53.3078993733724,2,In
20225,,COc1cc(OC)c2c(c1)OC(c1ccccc1)CC2=O,0,12.67,1,87.61371,0,22.213,40.8322353108724,1,In
20247,,O=C1C=C/C(=C/[C@H]2SSC=C[C@]23C=CC(=O)C3)C1,0,24.98,1,92.258095,0,21.273664,46.17058705647786,1,Out
20264,,CC(C)Oc1cccc(N2C(Nc3ccccc3)=Nc3ccncc3S2(=O)=O)c1,0,3.51,0,29.39192,0,4.7953334,12.565750681559244,0,In
20271,,CN1C(=O)C2C(=O)N(Cc3ccccc3)CC(=O)N2c2cccnc21,1,59.87,1,69.689476,1,66.62399,65.3944921875,3,In
20273,,CC(=O)C(C(c1ccccc1)N1CCOCC1)N1CCOCC1,0,15.46,1,85.92786,1,66.413994,55.93395263671875,2,In
20288,,c1ccc2c(c1)OC(N1CCCC1)c1cnc(N3CCOCC3)nc1-2,0,12.27,1,50.581978,0,33.596,32.149326171875,1,In
20310,,O=C1N2CCc3c([nH]c4ccccc34)C23CC2CCCC12S3,0,4.98,1,80.24153,1,58.614002,47.94517659505208,2,In
20319,,CC(C)C[C@H]1[C@@H](OCc2ccccc2)COS(=O)N1[C@H](C)c1ccccc1,0,20.59,1,55.647736,0,17.937,31.39157735188802,1,In
20325,,Cn1c(CCC2(C)Cc3ccccc3C(=O)O2)cc2ccccc2c1=O,0,5.53,0,43.922817,0,38.59434,29.34905283610026,0,In
20341,,O=C(OC1CN2CCC1CC2)C(O)(Cc1ccccc1)C1CC1,0,7.99,1,55.647736,1,54.331005,39.322914835611975,2,In
20382,,Cc1cc2c(cc1Br)C1(C)CCC(C)C1(C)O2,0,5.95,1,83.4722,1,54.674995,48.03239542643229,2,In
20393,,CC1C(c2ccccc2)NC(c2ccccc2)CC1(N)C#N,1,71.67,1,74.380264,0,45.800343,63.950201009114586,2,In
20402,,CC(=O)O[C@H]1CCC2[C@@H]3CCC4Nc5[nH]ncc5C[C@]4(C)C3CC[C@@]21C,0,4.87,1,60.79054,0,37.784992,34.4818436686198,1,In
20406,,COc1ccc(C2Oc3c(OC)cc(CCCO)cc3C2CO)cc1OC,0,5.2,1,53.77677,0,18.200665,25.72581075032552,1,In
20418,,COc1cc(C2CC(C)(N3CCOCC3)Oc3cc4c(cc32)OCO4)cc(OC)c1OC,0,3.35,1,93.19545,0,19.175667,38.5737055460612,1,In
20424,,N#CC(c1ccc(O)cc1)N1CCN(C(C#N)c2ccc(O)cc2)CC1,1,93.78,1,54.772907,0,46.410336,64.98774759928385,2,In
20438,,O=C1c2ccccc2CC12Cc1ccc3c(c1C2)CCC3,0,4.74,1,72.585304,0,48.278667,41.8679892985026,1,In
20456,,COC(=O)c1ccccc1C1CN=NC12Cc1c(C)cccc1C2=O,0,17.39,1,83.0418,0,34.552998,44.99493428548177,1,In
20459,,CN(C)C1COC2Cc3ccccc3C1O2,0,16.2,1,93.59077,1,59.418995,56.40325520833333,2,In
20480,,COc1cc2c(c(OC)c1O)-c1ccc(OC)c(=O)cc1[C@@H](NC(=O)C(F)(F)F)CC2,0,7.86,0,22.071283,0,0.0023333333,9.977872009277345,0,In
20502,,CCC12CCCN3CCc4c(n(c5ccccc45)C(O)(C(=O)OC)C1)C32,0,0.99,0,25.478998,1,56.012333,27.49377766927083,1,In
20504,,CC1CCc2c(c(CC3CC(=O)NC(=O)C3)nn2-c2ccccc2)C1,0,2.69,0,31.258831,1,67.81733,33.922052205403645,1,In
20506,,CC(C)C1SCc2nc3ccccc3n21,0,22.65,1,59.46946,0,27.205332,36.44159647623698,1,In
20509,,COc1cccc(-c2ccc3c4c2O[C@H]2C(=O)CC[C@@]5(O)[C@@H](C3)N(CC3CC3)CC[C@]425)c1,1,94.68,1,55.715275,1,60.213676,70.20298502604167,3,In
20535,,CC1(C)OC2COC3([C@@H]4OC(C)(C)O[C@@H]4CO)OC(C)(C)OC3C2O1,0,12.33,1,80.92344,0,18.294,37.18247924804688,1,Out
20538,,N#CC1=C(N)Oc2c(ccc3cccnc23)C1c1ccccc1,1,94.8,1,82.749825,0,21.624,66.39127502441407,2,In
20546,,O=C(O)C1(Cc2ccccc2)Cc2cc3c(cc2C1)CCC3,0,3.22,0,39.226116,0,5.7123327,16.052816619873045,0,In
20554,,CO[C@H](c1ccccc1)[C@H]1O[C@@H]2CC(=O)O[C@@H]2[C@H]1O,0,15.91,1,85.92786,0,30.87,44.23595306396484,1,In
20555,5.23,CCCCCC1(O)C(=O)Nc2ccc(Nc3ccc(F)cc3)cc21,0,4.21,1,77.37234,0,42.630337,41.40422342936198,1,In
20576,,C=C/C(C)=C\CC1[C@](C)(O)CC[C@H]2C(C)(C)C(O)CC[C@]12C,0,2.43,1,53.898804,0,48.90733,35.07871236165365,1,Out
20583,,CC1=C(c2ccc(C)cc2)NC(=S)C(C)C(c2ccc(C)cc2)=N1,0,6.1,1,73.30313,0,19.787998,33.063708496093746,1,In
20592,,O=C(O)[C@@H]1CCCC[C@@H]1C(=O)N(C1CCCCC1)C1CCCCC1,0,9.55,1,85.92786,0,8.337333,34.60506337483724,1,In
20616,7.77,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,0,14.63,1,53.3935,0,7.9276667,25.317055664062497,1,Out
20617,,COc1cccc([C@H]2CC(=O)c3cc4c(cc3N2)OCO4)c1,0,5.85,0,47.08849,0,27.608667,26.84905293782552,0,In
20620,,C[C@]12CC(c3ccccc3O1)C(C#N)C(=O)N2,1,72.55,1,58.685516,1,81.444,70.89317220052084,3,In
20689,5.58,CO[C@H](c1ccccc1)[C@H]1O[C@@H]2CC(=O)O[C@@H]2[C@H]1O,0,15.91,1,85.92786,0,30.87,44.23595306396484,1,In
20703,5.43,COc1ccc(C(C)(O)c2nc(N3CCC(Cl)CC3)nc3ccccc23)cc1,0,4.32,0,5.415917,1,50.127666,19.95452763875325,1,In
20711,4.8,COC(=O)[C@@H](NC(=O)[C@]1(C)CCC[C@@H]2c3ccc(C(C)C)cc3CC[C@H]21)C(C)C,0,0.36,0,16.521873,0,23.305668,13.39584711710612,0,In
20712,5.47,CC(C)c1ccc2c(c1)CC[C@@H]1[C@@H]2CCC[C@@]1(C)C(=O)O,0,0.7,0,38.885506,0,10.684,16.75650126139323,0,In
20717,,O=C(O)CC1OCC=C2CN3CCC45c6ccccc6NC4C1C2CC35,0,1.79,1,67.214294,0,19.428335,29.47754384358724,1,In
20741,,C[C@@H]1CC[C@H]2C(C(=O)O)=C[C@@H]3C[C@@](C)(C(=O)O)C[C@@]132,0,2.52,1,54.628815,0,20.54633,25.898380126953125,1,In
20747,,CN(C)CCN1C(=O)CC[C@@]2(C)C1=CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,0,5.85,1,78.53843,1,50.596004,44.99480997721354,2,In
20749,,COC1OC2COC(c3ccccc3)OC2C(OC(=S)c2ccccc2)C1O,0,3.52,1,85.92786,0,23.866333,37.771396484375,1,In
20755,,CCOC(=O)c1cc2c([nH]1)C(=O)CC1=C2CCN1Cc1ccccc1,0,17.58,1,79.969246,1,59.883335,52.47752827962239,2,In
20763,,COC1=CC(=O)[C@H]2[C@H](C)[C@@H](c3ccccc3)[C@@]2(C)C1=O,0,3.2,0,41.476925,0,35.93467,26.87053019205729,0,In
20764,,CC1(C2CCC3(C)C(C2)C3Sc2ccccc2)OCCO1,0,5.36,1,77.99046,0,46.84234,43.39760060628256,1,In
20800,,C=CC1=C(C(=O)NC(C)(C)C)C(c2ccc(OC)cc2)OC1,0,1.51,1,54.163147,0,14.987666,23.55360341389974,1,In
20805,4.37,COc1cc2ccc(=O)oc2cc1OCC(O)CN1CCCCC1,0,1.63,1,87.61371,0,14.293334,34.512347819010415,1,In
20806,4.76,C=CC1=C(C(=O)Nc2ccc(OCC)cc2)C(c2ccc(OC)cc2)OC1,0,0.83,0,31.230522,0,8.655333,13.571952209472656,0,In
20817,,COc1ccc(/C=C2\CN(C)CC3C2=NC(=S)NC3c2ccc(OC)cc2)cc1,0,23.0,1,68.84168,0,33.746,41.86255900065104,1,In
20826,,Cc1ccc(/C=C2\CN(C)CC3C2=NC(=S)NC3c2ccc(C)cc2)cc1,0,8.57,1,96.63332,0,31.356,45.519775492350256,1,In
20829,,CN1Cc2cc3cc4c(cc3nc2N(C)C1)OCCO4,0,6.33,1,90.71782,0,46.152336,47.73338256835938,1,In
