,Logistic,KNN,SVM,RF,ExT,Ada,Grad,XGB,CatB,MLP
0,0.8108108108108109,0.8181818181818182,0.8169014084507044,0.7777777777777778,0.75,0.8285714285714286,0.8108108108108109,0.7605633802816902,0.8055555555555556,0.7887323943661971
1,0.7397260273972601,0.7384615384615385,0.7999999999999999,0.7999999999999999,0.7777777777777778,0.7945205479452055,0.8115942028985507,0.7671232876712328,0.8169014084507044,0.7567567567567567
2,0.8285714285714286,0.8115942028985507,0.8529411764705882,0.7999999999999999,0.7999999999999999,0.8059701492537312,0.8405797101449276,0.8285714285714286,0.8405797101449276,0.823529411764706
3,0.8450704225352113,0.8333333333333334,0.8378378378378377,0.8219178082191781,0.8378378378378377,0.8266666666666667,0.8732394366197184,0.8493150684931507,0.8493150684931507,0.8450704225352113
4,0.7999999999999999,0.7384615384615385,0.7761194029850746,0.7352941176470588,0.7428571428571428,0.7397260273972601,0.75,0.7605633802816902,0.7714285714285715,0.7428571428571428
5,0.6756756756756757,0.7058823529411765,0.7352941176470588,0.7246376811594203,0.7246376811594203,0.6575342465753425,0.684931506849315,0.7352941176470588,0.732394366197183,0.6956521739130435
6,0.8311688311688312,0.8169014084507041,0.8732394366197184,0.8,0.7837837837837838,0.8311688311688312,0.8000000000000002,0.7945205479452055,0.8108108108108109,0.7948717948717948
7,0.8266666666666665,0.7671232876712328,0.8648648648648649,0.7792207792207791,0.759493670886076,0.7671232876712328,0.8,0.7532467532467533,0.7948717948717948,0.7948717948717948
8,0.8108108108108109,0.8059701492537312,0.7999999999999999,0.7605633802816901,0.7605633802816901,0.8169014084507041,0.75,0.75,0.7777777777777778,0.7536231884057971
9,0.8115942028985507,0.7419354838709676,0.8307692307692308,0.8115942028985507,0.8115942028985507,0.7945205479452055,0.7999999999999999,0.8115942028985507,0.8115942028985507,0.8055555555555556
10,0.7428571428571428,0.7792207792207793,0.8266666666666667,0.7887323943661971,0.8219178082191781,0.7605633802816902,0.8108108108108109,0.8219178082191781,0.8266666666666667,0.7887323943661971
11,0.7999999999999999,0.7741935483870968,0.823529411764706,0.7272727272727272,0.7187499999999999,0.8115942028985507,0.761904761904762,0.7272727272727272,0.75,0.7575757575757577
12,0.7631578947368423,0.8169014084507044,0.8378378378378377,0.7733333333333334,0.7397260273972601,0.7792207792207793,0.7605633802816902,0.7297297297297298,0.7837837837837838,0.7733333333333334
13,0.8108108108108109,0.835820895522388,0.8181818181818182,0.7887323943661971,0.8108108108108109,0.8266666666666667,0.7605633802816902,0.7894736842105262,0.8333333333333334,0.8250000000000001
14,0.8767123287671232,0.8450704225352113,0.8767123287671232,0.8285714285714286,0.8450704225352113,0.8611111111111112,0.8405797101449276,0.8285714285714286,0.8285714285714286,0.8450704225352113
15,0.7936507936507936,0.7692307692307692,0.7692307692307692,0.7692307692307692,0.7761194029850746,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7936507936507936,0.8059701492537312
16,0.7671232876712328,0.7384615384615384,0.7826086956521738,0.7246376811594203,0.7536231884057971,0.8157894736842105,0.7428571428571429,0.7246376811594203,0.7058823529411764,0.7164179104477612
17,0.8378378378378378,0.8000000000000002,0.8219178082191781,0.7532467532467533,0.7532467532467533,0.7887323943661971,0.7792207792207791,0.7532467532467533,0.7894736842105263,0.7532467532467533
18,0.8378378378378378,0.8000000000000002,0.8450704225352113,0.8405797101449275,0.8333333333333334,0.8,0.8571428571428571,0.8169014084507041,0.8450704225352113,0.8219178082191781
19,0.8055555555555556,0.823529411764706,0.8405797101449276,0.8,0.8055555555555556,0.7837837837837838,0.8285714285714286,0.8285714285714286,0.8219178082191781,0.8055555555555556
20,0.7352941176470588,0.6551724137931034,0.6984126984126984,0.7272727272727272,0.7384615384615385,0.7692307692307692,0.746268656716418,0.7352941176470588,0.7272727272727272,0.7164179104477612
21,0.7887323943661971,0.7692307692307692,0.7826086956521738,0.7761194029850746,0.7826086956521738,0.7352941176470588,0.7647058823529411,0.7714285714285715,0.7826086956521738,0.8219178082191781
22,0.7945205479452055,0.7605633802816902,0.8055555555555556,0.8055555555555556,0.7777777777777778,0.7567567567567567,0.7567567567567567,0.7945205479452055,0.7945205479452055,0.7945205479452055
23,0.7647058823529411,0.7692307692307692,0.7419354838709676,0.6857142857142857,0.6857142857142857,0.7714285714285715,0.6984126984126984,0.7042253521126761,0.6875000000000001,0.6956521739130435
24,0.7714285714285715,0.8125000000000001,0.8181818181818182,0.7761194029850746,0.7761194029850746,0.8115942028985507,0.7941176470588235,0.7536231884057971,0.7761194029850746,0.7714285714285715
25,0.7941176470588235,0.7868852459016393,0.8615384615384615,0.7999999999999999,0.8333333333333334,0.8732394366197184,0.8484848484848485,0.8169014084507044,0.823529411764706,0.7733333333333334
26,0.8157894736842105,0.7804878048780488,0.7951807228915664,0.8148148148148148,0.8,0.7894736842105263,0.810126582278481,0.8205128205128206,0.825,0.8
27,0.7945205479452055,0.7945205479452055,0.8000000000000002,0.8108108108108109,0.8,0.8205128205128206,0.7631578947368421,0.8,0.8157894736842105,0.7848101265822786
28,0.8450704225352113,0.835820895522388,0.8529411764705881,0.8450704225352113,0.8611111111111112,0.7945205479452055,0.8405797101449275,0.8571428571428571,0.8695652173913043,0.8571428571428571
29,0.8461538461538461,0.8732394366197184,0.8571428571428571,0.7837837837837838,0.8055555555555556,0.8717948717948718,0.8684210526315789,0.8055555555555556,0.8493150684931507,0.7887323943661971
