,Logistic,KNN,SVM,RF,ExT,Ada,Grad,XGB,CatB,MLP
0,0.6666666666666666,0.6315789473684211,0.6440677966101694,0.6415094339622641,0.6181818181818182,0.6666666666666666,0.6545454545454545,0.6071428571428571,0.6428571428571429,0.6440677966101694
1,0.6415094339622641,0.7142857142857143,0.6923076923076924,0.6415094339622641,0.6666666666666666,0.6785714285714286,0.7169811320754718,0.5660377358490566,0.7058823529411765,0.6428571428571429
2,0.6538461538461539,0.7142857142857143,0.7407407407407408,0.6792452830188679,0.6666666666666666,0.6923076923076924,0.736842105263158,0.6792452830188679,0.7142857142857143,0.6666666666666666
3,0.6206896551724138,0.5862068965517241,0.6557377049180328,0.6181818181818182,0.5714285714285714,0.6428571428571429,0.6666666666666667,0.5555555555555556,0.5964912280701755,0.6101694915254238
4,0.7547169811320756,0.8163265306122449,0.7692307692307692,0.7169811320754718,0.6792452830188679,0.7169811320754718,0.7407407407407408,0.7017543859649122,0.7307692307692307,0.689655172413793
5,0.6428571428571429,0.6792452830188679,0.6792452830188679,0.6551724137931035,0.6551724137931035,0.6428571428571429,0.6666666666666666,0.6428571428571429,0.6666666666666666,0.6
6,0.6792452830188679,0.7272727272727273,0.7692307692307692,0.6666666666666666,0.6666666666666666,0.7142857142857143,0.7272727272727273,0.6666666666666666,0.6923076923076924,0.6545454545454545
7,0.6315789473684211,0.56,0.5714285714285715,0.5172413793103449,0.5,0.6779661016949152,0.5454545454545454,0.5263157894736843,0.5263157894736843,0.5263157894736843
8,0.56,0.7407407407407408,0.7037037037037038,0.6545454545454545,0.6909090909090909,0.5098039215686274,0.6538461538461539,0.6415094339622641,0.6296296296296297,0.6296296296296297
9,0.6415094339622641,0.6296296296296297,0.6785714285714286,0.6037735849056605,0.6153846153846153,0.6415094339622641,0.6909090909090909,0.7241379310344827,0.736842105263158,0.6428571428571429
10,0.6666666666666666,0.7058823529411765,0.7037037037037038,0.6666666666666666,0.6909090909090909,0.64,0.6923076923076924,0.7142857142857143,0.7142857142857143,0.7142857142857143
11,0.6206896551724138,0.6071428571428571,0.5964912280701754,0.6000000000000001,0.5964912280701754,0.6440677966101694,0.6229508196721312,0.6101694915254238,0.6229508196721312,0.603174603174603
12,0.6666666666666666,0.689655172413793,0.75,0.5901639344262296,0.6451612903225806,0.6428571428571429,0.7241379310344827,0.6129032258064516,0.6666666666666666,0.6037735849056605
13,0.6551724137931035,0.6545454545454545,0.6415094339622641,0.6,0.5,0.631578947368421,0.631578947368421,0.4642857142857143,0.5517241379310345,0.5245901639344261
14,0.5454545454545454,0.7058823529411765,0.7307692307692307,0.6666666666666666,0.6923076923076924,0.5777777777777777,0.7307692307692307,0.7037037037037038,0.6923076923076924,0.6153846153846153
15,0.7142857142857143,0.84,0.7659574468085106,0.6415094339622641,0.6545454545454545,0.7017543859649122,0.6382978723404255,0.6274509803921569,0.6666666666666666,0.6153846153846153
16,0.7142857142857143,0.7118644067796611,0.7333333333333334,0.6315789473684211,0.6545454545454545,0.6909090909090909,0.7272727272727273,0.6666666666666666,0.6545454545454545,0.6428571428571429
17,0.64,0.6538461538461539,0.6666666666666666,0.5652173913043479,0.5652173913043479,0.6122448979591837,0.6666666666666666,0.5833333333333334,0.6250000000000001,0.5833333333333334
18,0.7777777777777779,0.7142857142857143,0.7457627118644068,0.6785714285714286,0.6909090909090909,0.7924528301886793,0.7118644067796611,0.6666666666666666,0.7142857142857143,0.7017543859649122
19,0.6000000000000001,0.7,0.7,0.5454545454545454,0.5283018867924528,0.6101694915254238,0.6545454545454545,0.4827586206896552,0.5964912280701754,0.5333333333333333
20,0.6153846153846153,0.64,0.6923076923076924,0.5882352941176471,0.6274509803921569,0.6274509803921569,0.7058823529411765,0.6206896551724138,0.6037735849056605,0.6181818181818182
21,0.7419354838709677,0.6557377049180327,0.6875000000000001,0.6268656716417911,0.6060606060606061,0.7692307692307693,0.6774193548387097,0.5714285714285714,0.6666666666666667,0.6060606060606061
22,0.5833333333333334,0.6938775510204083,0.6938775510204083,0.6181818181818182,0.6538461538461539,0.6,0.6274509803921569,0.6415094339622641,0.6545454545454545,0.6415094339622641
23,0.7450980392156864,0.8461538461538461,0.8461538461538461,0.7169811320754716,0.7407407407407407,0.7692307692307692,0.7755102040816326,0.7636363636363638,0.8148148148148148,0.7719298245614035
24,0.75,0.7058823529411765,0.7692307692307692,0.6666666666666666,0.6666666666666666,0.75,0.7200000000000001,0.6250000000000001,0.6666666666666666,0.6250000000000001
25,0.6545454545454545,0.6415094339622641,0.7333333333333334,0.6666666666666666,0.7017543859649122,0.6785714285714286,0.6545454545454545,0.6315789473684211,0.7142857142857143,0.6666666666666666
26,0.6666666666666666,0.6545454545454545,0.6923076923076924,0.56,0.5714285714285715,0.6666666666666666,0.7142857142857143,0.5384615384615384,0.6428571428571429,0.5882352941176471
27,0.6122448979591837,0.6938775510204083,0.6538461538461539,0.6037735849056605,0.5714285714285715,0.6122448979591837,0.56,0.6153846153846153,0.6415094339622641,0.6037735849056605
28,0.5384615384615384,0.6315789473684211,0.6206896551724138,0.5714285714285714,0.5714285714285714,0.5660377358490566,0.5762711864406779,0.5714285714285714,0.5614035087719299,0.5862068965517241
29,0.52,0.6545454545454545,0.6909090909090909,0.5964912280701754,0.5862068965517241,0.52,0.5384615384615384,0.5714285714285714,0.5862068965517241,0.5423728813559322
