,Logistic,KNN,SVM,RF,ExT,Ada,Grad,XGB,CatB,MLP
0,0.7714285714285715,0.7397260273972601,0.8000000000000002,0.8157894736842105,0.7792207792207793,0.7532467532467533,0.75,0.7894736842105263,0.7777777777777778,0.7837837837837838
1,0.8115942028985507,0.8405797101449276,0.8656716417910447,0.7222222222222223,0.6944444444444444,0.8219178082191781,0.8,0.8000000000000002,0.787878787878788,0.7761194029850748
2,0.7692307692307692,0.7352941176470589,0.8,0.8059701492537314,0.8181818181818182,0.8059701492537314,0.7761194029850748,0.7761194029850748,0.8,0.7941176470588236
3,0.8695652173913043,0.8000000000000002,0.8857142857142857,0.8857142857142857,0.8857142857142857,0.8484848484848486,0.9117647058823529,0.8571428571428571,0.8857142857142857,0.8529411764705883
4,0.888888888888889,0.8285714285714286,0.8484848484848486,0.8115942028985507,0.8000000000000002,0.8450704225352113,0.8823529411764706,0.7761194029850748,0.823529411764706,0.7761194029850748
5,0.7714285714285715,0.7536231884057971,0.8125,0.7941176470588235,0.7941176470588235,0.7323943661971832,0.7761194029850745,0.746268656716418,0.7941176470588235,0.746268656716418
6,0.7605633802816901,0.7887323943661971,0.8115942028985507,0.7397260273972601,0.7397260273972601,0.7837837837837837,0.7999999999999999,0.7777777777777778,0.7499999999999999,0.7647058823529412
7,0.7246376811594202,0.8181818181818182,0.787878787878788,0.7428571428571429,0.7428571428571429,0.7058823529411764,0.7536231884057971,0.7536231884057971,0.7428571428571429,0.7222222222222223
8,0.8695652173913043,0.8571428571428571,0.9411764705882354,0.8985507246376812,0.8985507246376812,0.8493150684931505,0.9014084507042254,0.8857142857142857,0.8985507246376812,0.8823529411764706
9,0.7936507936507937,0.7692307692307692,0.8064516129032259,0.7741935483870968,0.7540983606557377,0.8,0.7999999999999999,0.7741935483870968,0.7868852459016394,0.7936507936507937
10,0.9117647058823529,0.9142857142857143,0.9411764705882354,0.8611111111111112,0.8732394366197184,0.9117647058823529,0.8985507246376812,0.8571428571428571,0.8857142857142857,0.8857142857142857
11,0.7887323943661971,0.7671232876712328,0.7714285714285715,0.7837837837837838,0.7837837837837838,0.7536231884057971,0.7777777777777778,0.8055555555555555,0.7567567567567569,0.7837837837837838
12,0.7887323943661971,0.782608695652174,0.8615384615384616,0.7123287671232877,0.7397260273972601,0.7352941176470589,0.7647058823529412,0.7222222222222223,0.7647058823529412,0.732394366197183
13,0.8437500000000001,0.8695652173913043,0.8571428571428572,0.8484848484848486,0.8358208955223881,0.8358208955223881,0.8437500000000001,0.8125,0.8615384615384616,0.7812500000000001
14,0.6944444444444444,0.7466666666666666,0.7945205479452055,0.7142857142857143,0.7027027027027027,0.7027027027027027,0.7605633802816902,0.732394366197183,0.7671232876712328,0.7297297297297296
15,0.7761194029850745,0.8181818181818182,0.8125,0.8181818181818182,0.7941176470588235,0.7500000000000001,0.8524590163934426,0.8307692307692308,0.8253968253968255,0.7999999999999999
16,0.8484848484848485,0.8307692307692308,0.8787878787878787,0.84375,0.8358208955223881,0.861111111111111,0.9090909090909091,0.8615384615384616,0.8615384615384616,0.8484848484848485
17,0.7792207792207793,0.7671232876712328,0.8055555555555555,0.7887323943661971,0.8219178082191781,0.7733333333333333,0.7567567567567569,0.8108108108108107,0.7945205479452055,0.8108108108108107
18,0.7647058823529412,0.7384615384615385,0.7619047619047619,0.7164179104477612,0.6865671641791045,0.73015873015873,0.7536231884057971,0.7058823529411764,0.7352941176470589,0.7352941176470589
19,0.75,0.7076923076923077,0.7812500000000001,0.7692307692307692,0.8181818181818182,0.7714285714285715,0.8125,0.8181818181818182,0.8307692307692307,0.8181818181818182
20,0.8115942028985507,0.8285714285714286,0.8405797101449276,0.7714285714285715,0.7605633802816902,0.8000000000000002,0.8529411764705883,0.782608695652174,0.8000000000000002,0.7397260273972601
21,0.75,0.8055555555555555,0.7647058823529412,0.7647058823529412,0.7536231884057971,0.7142857142857143,0.782608695652174,0.6933333333333334,0.7714285714285715,0.7123287671232877
22,0.7605633802816902,0.8115942028985507,0.8181818181818182,0.7714285714285715,0.782608695652174,0.7428571428571429,0.8285714285714286,0.7714285714285715,0.8000000000000002,0.7777777777777778
23,0.782608695652174,0.6875,0.75,0.7575757575757576,0.7575757575757576,0.7352941176470589,0.7384615384615385,0.7272727272727272,0.7352941176470589,0.7164179104477612
24,0.8493150684931505,0.8055555555555555,0.8985507246376812,0.8450704225352113,0.8333333333333334,0.8493150684931505,0.8695652173913043,0.8378378378378378,0.8695652173913043,0.8450704225352113
25,0.7301587301587301,0.746268656716418,0.7999999999999999,0.7076923076923077,0.7619047619047619,0.735294117647059,0.7384615384615385,0.7741935483870968,0.78125,0.7500000000000001
26,0.7999999999999999,0.7647058823529412,0.8235294117647058,0.7777777777777778,0.7777777777777778,0.8055555555555555,0.8059701492537314,0.7837837837837837,0.8115942028985507,0.7837837837837837
27,0.8307692307692307,0.8571428571428571,0.8656716417910447,0.8529411764705883,0.8529411764705883,0.8615384615384616,0.8484848484848486,0.8656716417910447,0.8656716417910447,0.8656716417910447
28,0.8358208955223881,0.8450704225352113,0.8529411764705883,0.823529411764706,0.823529411764706,0.7536231884057971,0.8529411764705883,0.8571428571428571,0.8656716417910447,0.8333333333333334
29,0.8219178082191781,0.7397260273972601,0.8219178082191781,0.8219178082191781,0.8378378378378378,0.7945205479452055,0.8108108108108107,0.8333333333333334,0.8219178082191781,0.8108108108108107
