,Logistic,KNN,SVM,RF,ExT,Ada,Grad,XGB,CatB,MLP
0,0.8,0.7397260273972601,0.8571428571428572,0.7692307692307692,0.7948717948717949,0.7792207792207793,0.810126582278481,0.7948717948717949,0.8051948051948051,0.7948717948717949
1,0.684931506849315,0.7027027027027027,0.7948717948717949,0.7733333333333334,0.7733333333333334,0.7631578947368421,0.7368421052631579,0.7297297297297298,0.7297297297297298,0.732394366197183
2,0.7671232876712328,0.7222222222222222,0.7714285714285714,0.7272727272727273,0.7341772151898733,0.7297297297297298,0.7499999999999999,0.7105263157894737,0.7297297297297298,0.7027027027027027
3,0.7567567567567567,0.8311688311688312,0.8421052631578947,0.8148148148148148,0.8311688311688312,0.7272727272727273,0.8148148148148148,0.825,0.8205128205128206,0.8205128205128206
4,0.7323943661971832,0.7187499999999999,0.7384615384615384,0.7164179104477612,0.6865671641791045,0.75,0.746268656716418,0.6956521739130435,0.7164179104477612,0.676056338028169
5,0.8115942028985507,0.8732394366197184,0.8695652173913043,0.8450704225352113,0.8285714285714285,0.7647058823529411,0.835820895522388,0.8493150684931507,0.8571428571428571,0.8169014084507041
6,0.7837837837837838,0.8,0.8157894736842105,0.7948717948717948,0.7733333333333334,0.8051948051948051,0.7733333333333334,0.7848101265822786,0.8055555555555555,0.7894736842105263
7,0.8055555555555555,0.7567567567567567,0.8055555555555555,0.8108108108108109,0.75,0.8333333333333334,0.7714285714285715,0.8219178082191781,0.7887323943661971,0.8219178082191781
8,0.8169014084507041,0.7826086956521738,0.8055555555555555,0.7733333333333334,0.7894736842105263,0.7076923076923075,0.7826086956521738,0.7567567567567567,0.7887323943661971,0.7631578947368421
9,0.8051948051948051,0.8157894736842105,0.810126582278481,0.7948717948717948,0.7945205479452055,0.7749999999999999,0.7951807228915664,0.7792207792207791,0.7894736842105263,0.7837837837837838
10,0.8051948051948051,0.8115942028985507,0.8493150684931505,0.8055555555555555,0.8450704225352113,0.7948717948717949,0.8219178082191781,0.8648648648648649,0.8493150684931505,0.8493150684931505
11,0.6493506493506495,0.676056338028169,0.7058823529411765,0.6486486486486486,0.676056338028169,0.6756756756756757,0.6575342465753424,0.684931506849315,0.6666666666666666,0.6756756756756757
12,0.765432098765432,0.7500000000000001,0.761904761904762,0.7380952380952381,0.7901234567901234,0.7228915662650601,0.7848101265822786,0.810126582278481,0.765432098765432,0.7692307692307692
13,0.8285714285714285,0.8450704225352113,0.9041095890410958,0.8831168831168831,0.8717948717948718,0.8405797101449275,0.8181818181818181,0.7945205479452055,0.8493150684931507,0.8395061728395061
14,0.7323943661971832,0.7567567567567567,0.7777777777777778,0.7352941176470588,0.7714285714285715,0.7945205479452055,0.7323943661971832,0.7246376811594203,0.746268656716418,0.7428571428571429
15,0.7187499999999999,0.7605633802816901,0.7887323943661971,0.7058823529411764,0.7164179104477612,0.7826086956521738,0.696969696969697,0.696969696969697,0.7246376811594203,0.696969696969697
16,0.8333333333333334,0.7428571428571429,0.9166666666666667,0.8493150684931507,0.8169014084507041,0.7945205479452055,0.8333333333333334,0.8571428571428571,0.888888888888889,0.8533333333333334
17,0.7671232876712328,0.8205128205128206,0.8157894736842105,0.8333333333333334,0.8169014084507041,0.7397260273972601,0.8266666666666665,0.8055555555555555,0.8266666666666665,0.8108108108108109
18,0.8051948051948051,0.7837837837837838,0.8219178082191781,0.7792207792207791,0.8311688311688312,0.7848101265822786,0.7792207792207791,0.7532467532467533,0.7631578947368421,0.736842105263158
19,0.7777777777777778,0.8055555555555555,0.8450704225352113,0.8219178082191781,0.8333333333333334,0.7777777777777778,0.7605633802816901,0.7887323943661971,0.7945205479452055,0.7945205479452055
20,0.7631578947368421,0.7594936708860759,0.810126582278481,0.7901234567901234,0.775,0.7631578947368421,0.825,0.7692307692307692,0.8205128205128205,0.7228915662650601
21,0.8500000000000001,0.825,0.8395061728395061,0.7901234567901234,0.8,0.8500000000000001,0.810126582278481,0.8266666666666665,0.860759493670886,0.8157894736842104
22,0.7945205479452055,0.7733333333333334,0.8266666666666665,0.8767123287671234,0.8493150684931505,0.7567567567567567,0.7499999999999999,0.8888888888888888,0.8219178082191781,0.861111111111111
23,0.676923076923077,0.6666666666666667,0.7058823529411764,0.7352941176470588,0.7076923076923075,0.6086956521739131,0.6666666666666667,0.6865671641791045,0.676923076923077,0.676923076923077
24,0.8055555555555555,0.8405797101449275,0.8181818181818181,0.7714285714285715,0.7647058823529411,0.7826086956521738,0.7941176470588235,0.8000000000000002,0.787878787878788,0.7837837837837838
25,0.7605633802816901,0.7894736842105263,0.8333333333333334,0.8055555555555555,0.8115942028985507,0.7272727272727273,0.7837837837837838,0.8108108108108109,0.8333333333333334,0.8108108108108109
26,0.736842105263158,0.6857142857142857,0.7945205479452055,0.7631578947368421,0.7714285714285715,0.7027027027027027,0.7671232876712328,0.7567567567567567,0.7671232876712328,0.7733333333333334
27,0.8732394366197184,0.8656716417910447,0.8985507246376812,0.8333333333333334,0.8450704225352113,0.8285714285714285,0.8405797101449275,0.8450704225352113,0.8732394366197184,0.8108108108108109
28,0.7567567567567567,0.7605633802816901,0.8333333333333334,0.759493670886076,0.7692307692307694,0.7397260273972601,0.75,0.7435897435897435,0.7894736842105263,0.7317073170731707
29,0.7088607594936708,0.7200000000000001,0.7948717948717948,0.7654320987654323,0.7894736842105263,0.725,0.7692307692307694,0.759493670886076,0.7848101265822786,0.736842105263158
