,Logistic,KNN,SVM,RF,ExT,Ada,Grad,XGB,CatB,MLP
0,0.7352941176470589,0.7222222222222223,0.7246376811594202,0.676056338028169,0.7397260273972601,0.7352941176470589,0.7042253521126761,0.6857142857142857,0.6944444444444444,0.7027027027027027
1,0.7733333333333333,0.7352941176470589,0.7647058823529412,0.7042253521126761,0.7142857142857143,0.7142857142857143,0.7575757575757576,0.7714285714285715,0.7761194029850748,0.7536231884057971
2,0.6376811594202899,0.7397260273972601,0.7142857142857143,0.676470588235294,0.6956521739130436,0.6956521739130436,0.676470588235294,0.6571428571428571,0.7042253521126761,0.6956521739130436
3,0.7894736842105262,0.7941176470588235,0.8059701492537312,0.7647058823529411,0.7536231884057971,0.7777777777777778,0.8115942028985507,0.7887323943661971,0.7878787878787877,0.8169014084507044
4,0.7536231884057971,0.7999999999999999,0.7878787878787877,0.7123287671232876,0.7199999999999999,0.7246376811594203,0.7222222222222222,0.7199999999999999,0.7297297297297298,0.7428571428571428
5,0.7887323943661971,0.8108108108108109,0.8169014084507044,0.7671232876712328,0.8266666666666667,0.7837837837837838,0.7777777777777778,0.8055555555555556,0.7945205479452055,0.8101265822784809
6,0.8450704225352113,0.7999999999999999,0.7999999999999999,0.7647058823529411,0.8115942028985507,0.7826086956521738,0.7352941176470588,0.8285714285714286,0.8055555555555556,0.7878787878787877
7,0.746268656716418,0.7761194029850746,0.78125,0.676470588235294,0.7058823529411765,0.7714285714285715,0.676923076923077,0.7428571428571428,0.7575757575757577,0.75
8,0.7428571428571428,0.7123287671232876,0.732394366197183,0.6666666666666666,0.676470588235294,0.7428571428571428,0.7142857142857144,0.7164179104477612,0.7536231884057971,0.6571428571428571
9,0.7826086956521738,0.8450704225352113,0.8450704225352113,0.7428571428571428,0.7777777777777778,0.7878787878787877,0.823529411764706,0.7999999999999999,0.8169014084507044,0.7945205479452055
10,0.75,0.75,0.8,0.7462686567164178,0.7647058823529412,0.7352941176470589,0.7384615384615385,0.8059701492537314,0.7761194029850748,0.7941176470588236
11,0.7536231884057971,0.7605633802816902,0.787878787878788,0.8115942028985507,0.7567567567567569,0.7142857142857143,0.7536231884057971,0.7536231884057971,0.7941176470588236,0.7105263157894737
12,0.8108108108108107,0.7777777777777778,0.8108108108108107,0.7692307692307693,0.7792207792207793,0.7948717948717948,0.7792207792207793,0.8266666666666667,0.8051948051948051,0.810126582278481
13,0.8285714285714286,0.7826086956521738,0.7536231884057971,0.7058823529411765,0.7428571428571428,0.7272727272727272,0.676923076923077,0.7352941176470588,0.746268656716418,0.7999999999999999
14,0.7536231884057971,0.7941176470588235,0.7575757575757577,0.746268656716418,0.7761194029850746,0.7714285714285715,0.7246376811594203,0.7384615384615385,0.7692307692307692,0.7945205479452055
15,0.7999999999999999,0.7567567567567567,0.7826086956521738,0.7826086956521738,0.7714285714285715,0.6857142857142857,0.7352941176470588,0.7887323943661971,0.7714285714285715,0.7887323943661971
16,0.6486486486486486,0.7222222222222222,0.6756756756756757,0.6052631578947367,0.5897435897435898,0.7027027027027027,0.6133333333333332,0.6233766233766234,0.6666666666666666,0.6153846153846153
17,0.8333333333333334,0.8285714285714286,0.8732394366197184,0.8169014084507044,0.8169014084507044,0.7027027027027027,0.8405797101449276,0.8285714285714286,0.8169014084507044,0.8169014084507044
18,0.7142857142857144,0.7887323943661971,0.7761194029850746,0.7777777777777778,0.7567567567567567,0.7199999999999999,0.75,0.7837837837837838,0.7826086956521738,0.7272727272727272
19,0.746268656716418,0.7878787878787877,0.7999999999999999,0.7096774193548387,0.7692307692307692,0.6875000000000001,0.7076923076923076,0.8181818181818182,0.7692307692307692,0.7671232876712328
20,0.8125,0.71875,0.7619047619047619,0.7868852459016394,0.8253968253968255,0.7692307692307692,0.7741935483870968,0.8387096774193549,0.8571428571428572,0.7999999999999999
21,0.8169014084507044,0.8732394366197184,0.823529411764706,0.6969696969696969,0.7536231884057971,0.7352941176470589,0.6865671641791045,0.7058823529411764,0.7462686567164178,0.7246376811594202
22,0.7733333333333333,0.7887323943661971,0.8000000000000002,0.7123287671232877,0.7567567567567569,0.7042253521126761,0.7042253521126761,0.8205128205128205,0.7733333333333333,0.8205128205128205
23,0.7647058823529411,0.746268656716418,0.7741935483870968,0.6562499999999999,0.6666666666666666,0.7761194029850746,0.7076923076923076,0.746268656716418,0.7272727272727272,0.7042253521126761
24,0.7945205479452055,0.7777777777777778,0.7428571428571428,0.7428571428571428,0.75,0.676056338028169,0.7368421052631577,0.7368421052631577,0.7714285714285715,0.7777777777777778
25,0.7042253521126761,0.7647058823529411,0.746268656716418,0.7605633802816902,0.7671232876712328,0.647887323943662,0.7272727272727272,0.8169014084507044,0.7999999999999999,0.75
26,0.7142857142857144,0.7428571428571428,0.7536231884057971,0.732394366197183,0.7428571428571428,0.7246376811594203,0.7536231884057971,0.6956521739130435,0.7536231884057971,0.696969696969697
27,0.7692307692307692,0.7792207792207793,0.8108108108108109,0.717948717948718,0.7435897435897436,0.7435897435897436,0.7297297297297298,0.7560975609756099,0.7792207792207793,0.7692307692307692
28,0.7999999999999999,0.7941176470588235,0.8484848484848485,0.7878787878787877,0.8059701492537312,0.7058823529411765,0.7999999999999999,0.746268656716418,0.8529411764705882,0.8253968253968254
29,0.6470588235294118,0.732394366197183,0.7536231884057971,0.7605633802816902,0.7246376811594203,0.7123287671232876,0.75,0.75,0.75,0.6956521739130435
